"","GenderSelect","Country","Age","CurrentJobTitleSelect","MLToolNextYearSelect","LanguageRecommendationSelect","FormalEducation","FirstTrainingSelect","EmployerIndustry","JobSatisfaction","CompensationAmount","CompensationCurrency","Exchange"
"3497","Male","India","27","Data Scientist","Microsoft Azure Machine Learning","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Insurance","6",650000,"INR",NA
"3498","Male","United States","35","Data Scientist","R","R","Master's degree","University courses","Academic","7",24000,"USD",NA
"3499","Male","Malaysia","24","Data Scientist","Python","Python","Bachelor's degree","University courses","Other","8",60000,"MYR",NA
"3500","Male","Mexico","27","Business Analyst","Tableau","R","Bachelor's degree","Self-taught","Technology","10 - Highly Satisfied",12000,"MXN",NA
"3501","Male","United States","51","Other","Amazon Machine Learning","Python","Bachelor's degree","Kaggle competitions","Academic","7",125000,"USD",NA
"3502","Male","Mexico","23","Data Scientist","Spark / MLlib","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Internet-based","8",371800,"MXN",NA
"3503","Male","Norway","31","Data Analyst","Spark / MLlib","R","Master's degree","Online courses (coursera, udemy, edx, etc.)","Financial","7",600000,"NOK",NA
"3504","Male","Canada","48","Scientist/Researcher","TensorFlow","Python","I did not complete any formal education past high school","Self-taught","Academic","5",90000,"CAD",NA
"3505","Male","Argentina","25","Machine Learning Engineer","TensorFlow","Python","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Technology","8",546000,"ARS",NA
"3506","Female","United States","47","Data Scientist","Spark / MLlib","Python","Doctoral degree","University courses","Insurance","7",180000,"USD",NA
"3507","Male","United Kingdom","37","Programmer","TensorFlow","Python","Doctoral degree","Online courses (coursera, udemy, edx, etc.)","Internet-based","3",45000,"GBP",NA
"3508","Male","United States","28","Machine Learning Engineer","TensorFlow","Python","Master's degree","University courses","Retail","8",175000,"USD",NA
"3509","Male","United States","26","Machine Learning Engineer","Amazon Machine Learning","Python","Master's degree","University courses","Internet-based","1 - Highly Dissatisfied",100000,"USD",NA
"3510","Male","Mexico","41","Scientist/Researcher","Amazon Machine Learning","R","Doctoral degree","Self-taught","Academic","9",100000,"USD",NA
"3511","Male","United States","47","Computer Scientist","TensorFlow","Python","I prefer not to answer","University courses","Academic","10 - Highly Satisfied",50000,"USD",NA
"3512","Male","India","29","Data Scientist","Julia","Python","Master's degree","University courses","Financial","9",1380000,"INR",NA
"3513","Male","Poland","29","Data Scientist","Spark / MLlib","Python","Doctoral degree","Self-taught","Internet-based","8",75600,"PLN",NA
"3514","Male","Mexico","39","Data Analyst","R","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Financial","8",44000,"MXN",NA
"3515","Male","United States","55","Business Analyst","Tableau","Python","Some college/university study without earning a bachelor's degree","Self-taught","Academic","10 - Highly Satisfied",1000,"USD",NA
"3516","Male","United States","39","Data Scientist","TensorFlow","Python","Master's degree","University courses","Technology","9",85000,"USD",NA
"3517","Male","Canada","25","Data Scientist","Other","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Academic","10 - Highly Satisfied",65000,"CAD",NA
"3518","Male","Mexico","30","Scientist/Researcher","Julia","Python","Doctoral degree","Self-taught","Mix of fields","9",40000,"USD",NA
"3519","Male","United States","33","Data Analyst","Amazon Web services","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Academic","5",72500,"USD",NA
"3520","Male","United States","55","Machine Learning Engineer","I don't plan on learning a new tool/technology","SQL","Doctoral degree","University courses","Internet-based","6",185000,"USD",NA
"3521","Male","United States","31","Programmer","Hadoop/Hive/Pig","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Pharmaceutical","7",140000,"USD",NA
"3522","Male","United Kingdom","36","Data Analyst","Other","R","Bachelor's degree","Work","Mix of fields","8",27000,"GBP",NA
"3523","Male","United States","37","Scientist/Researcher","TensorFlow","Python","Master's degree","University courses","Technology","8",78000,"USD",NA
"3524","Male","Brazil","30","Machine Learning Engineer","TensorFlow","Python","Master's degree","University courses","Financial","6",53756,"BRL",NA
"3525","Male","India","23","Business Analyst","TensorFlow","Python","Bachelor's degree","Work","Technology","8",740000,"INR",NA
"3526","Female","United States","27","Scientist/Researcher","TensorFlow","Python","Doctoral degree","Online courses (coursera, udemy, edx, etc.)","Academic","5",60000,"USD",NA
"3527","Male","Spain","26","Data Analyst","TensorFlow","R","Master's degree","Work","Other","7",35000,"EUR",NA
"3528","Male","United States","40","Software Developer/Software Engineer","Google Cloud Compute","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Academic","6",130000,"USD",NA
"3529","Male","United States","46","Data Scientist","Microsoft Azure Machine Learning","Python","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Other","8",120000,"USD",NA
"3530","Male","India","26","Business Analyst","Microsoft R Server (Formerly Revolution Analytics)","Python","Master's degree","University courses","Mix of fields","8",45000,"INR",NA
"3531","Female","United States","37","Data Analyst","SQL","R","Master's degree","University courses","Technology","7",56000,"USD",NA
"3532","Male","United States","26","Data Scientist","Python","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Government","6",102,"USD",NA
"3533","Male","United States","29","Data Scientist","TensorFlow","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Retail","8",130000,"USD",NA
"3534","Male","United States","47","Data Scientist","Python","R","Master's degree","Work","Telecommunications","5",100000,"USD",NA
"3535","Male","United States","23","Scientist/Researcher","Python","Python","Bachelor's degree","Self-taught","Academic","5",45000,"USD",NA
"3536","Male","United States","40","Machine Learning Engineer","TensorFlow","Python","Doctoral degree","University courses","Technology","3",150000,"USD",NA
"3538","Male","United States","31","Data Scientist","Amazon Machine Learning","Python","Master's degree","Work","Other","7",120000,"USD",NA
"3539","Female","Canada","27","Data Analyst","Spark / MLlib","SQL","Master's degree","Online courses (coursera, udemy, edx, etc.)","Academic","9",30000,"CAD",NA
"3540","Male","United States","42","Other","Python","R","Professional degree","Online courses (coursera, udemy, edx, etc.)","Other","8",200000,"USD",NA
"3541","Male","Portugal","39","Scientist/Researcher","I don't plan on learning a new tool/technology","R","Doctoral degree","University courses","Academic","8",18000,"EUR",NA
"3542","Male","United States","44","Software Developer/Software Engineer","Amazon Machine Learning","Python","Doctoral degree","Work","Telecommunications","8",120000,"CAD",NA
"3543","Male","Ukraine","22","Data Scientist","Spark / MLlib","SQL","Master's degree","University courses","Mix of fields","8",11400,"USD",NA
"3544","Male","United States","37","Data Scientist","TensorFlow","Python","Master's degree","University courses","Mix of fields","9",140000,"USD",NA
"3545","Male","United States","32","Operations Research Practitioner","R","R","Doctoral degree","Self-taught","Other","8",140000,"USD",NA
"3546","Male","Canada","26","Researcher","Julia","Python","Bachelor's degree","Self-taught","Insurance","7",80000,"CAD",NA
"3548","Male","United States","30","Data Analyst","Stan","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Internet-based","7",110000,"USD",NA
"3549","Male","India","37","Machine Learning Engineer","C/C++","Python","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Technology","5",2200000,"INR",NA
"3550","Male","Spain","40","Data Scientist","IBM Watson / Waton Analytics","R","Master's degree","Work","Pharmaceutical","8",30000,"EUR",NA
"3551","Male","Iran","27","Computer Scientist","Spark / MLlib","Python","Master's degree","University courses","Technology","I prefer not to share",0,"IRR",NA
"3552","Male","India","34","Data Scientist","Google Cloud Compute","Python","Master's degree","Work","Other","5",2600000,"INR",NA
"3553","Male","Finland","37","Software Developer/Software Engineer","Microsoft Azure Machine Learning","Python","Doctoral degree","University courses","Technology","6",100000,"EUR",NA
"3554","Male","United States","29","Scientist/Researcher","I don't plan on learning a new tool/technology","Python","Master's degree","Self-taught","Academic","5",25000,"USD",NA
"3555","Male","United States","29","Data Analyst","Java","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Retail","8",66000,"USD",NA
"3556","Male","India","23","Data Analyst","TensorFlow","Python","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Mix of fields","6",400000,"INR",NA
"3557","Male","United States","28","Data Scientist","TensorFlow","Python","Bachelor's degree","University courses","Non-profit","8",88000,"USD",NA
"3558","Female","United States","56","Researcher","I don't plan on learning a new tool/technology","Python","Doctoral degree","Self-taught","Academic","7",80000,"USD",NA
"3559","Male","India","29","Data Analyst","Python","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Pharmaceutical","7",700000,"INR",NA
"3560","Male","Germany","53","Software Developer/Software Engineer","I don't plan on learning a new tool/technology","Python","Doctoral degree","Online courses (coursera, udemy, edx, etc.)","Technology","I prefer not to share",60000,"EUR",NA
"3561","Male","Canada","36","Machine Learning Engineer","Python","Python","Bachelor's degree","University courses","Technology","6",150000,"CAD",NA
"3562","Male","Switzerland","44","Programmer","Amazon Web services","Python","Master's degree","Self-taught","Technology","8",150000,"CHF",NA
"3563","Male","Pakistan","33","Researcher","Google Cloud Compute","Python","Master's degree","University courses","Academic","10 - Highly Satisfied",60000,"PKR",NA
"3564","Male","Brazil","26","Data Scientist","TensorFlow","Python","Master's degree","Online courses (coursera, udemy, edx, etc.)","Financial","7",300000,"BRL",NA
"3565","Female","Brazil","38","Scientist/Researcher","Python","R","Doctoral degree","University courses","Academic","7",35000,"USD",NA
"3566","Male","Germany","41","Data Miner","Microsoft Azure Machine Learning","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Retail","9",78000,"EUR",NA
"3568","Male","United States","35","Machine Learning Engineer","Other","Python","Master's degree","Other","Academic","10 - Highly Satisfied",92000,"USD",NA
"3569","Male","Other","46","Operations Research Practitioner","QlikView","R","Master's degree","Kaggle competitions","Technology","7",25000,"MAD",NA
"3570","Male","Colombia","31","Engineer","Spark / MLlib","Scala","Bachelor's degree","Self-taught","Technology","7",20000,"USD",NA
"3571","Male","United Kingdom","55","Data Scientist","R","R","Bachelor's degree","Online courses (coursera, udemy, edx, etc.)","Government","8",42000,"GBP",NA
"3572","Male","United States","33","Statistician","Python","Python","Master's degree","University courses","Technology","7",115000,"USD",NA
"3573","Male","United States","29","Data Scientist","TensorFlow","Python","Doctoral degree","Work","Mix of fields","9",140000,"USD",NA
"3574","Male","United States","44","Data Scientist","TensorFlow","Python","Doctoral degree","Online courses (coursera, udemy, edx, etc.)","Technology","9",140000,"USD",NA
"3575","Male","Spain","27","Data Scientist","Spark / MLlib","Python","Master's degree","Work","Mix of fields","8",41000,"EUR",NA
"3576","Male","Colombia","27","Data Scientist","TensorFlow","R","Master's degree","Online courses (coursera, udemy, edx, etc.)","Technology","7",150000000,"COP",NA
"3577","Male","United States","23","Machine Learning Engineer","C/C++","Python","Bachelor's degree","Kaggle competitions","Manufacturing","3",50000,"USD",NA
"3578","Female","United States","35","Scientist/Researcher","Tableau","R","Doctoral degree","Online courses (coursera, udemy, edx, etc.)","Academic","3",50000,"USD",NA
"3579","Female","United States","31","Data Scientist","Google Cloud Compute","R","Master's degree","Online courses (coursera, udemy, edx, etc.)","Mix of fields","9",90000,"USD",NA
"3580","Male","United States","44","Other","R","Matlab","Doctoral degree","University courses","Academic","8",88000,"USD",NA
